L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.00625,-0.09375,0.11125,-0.0142525,-0.008515,0.004485,-0.01,-0.01125,0.125,0.000655,-0.000245,-0.0003975,1742092633.53573,user_1
-0.07125,0.0,0.1125,0.066452496,-0.025727501,0.11021499,-0.0075,-0.0125,0.12375,0.0004725,0.00016750001,-0.0001525,1742092633.649531,user_1
-0.08,0.05,0.1425,-0.0348675,0.02304,-0.0405875,-0.01125,-0.01,0.12375,-0.001115,-0.0007325,0.000365,1742092633.7668512,user_1
-0.02375,-0.06625,0.1025,-0.02745,0.02124,-0.072265,-0.0075,-0.015,0.125,-0.0001975,0.0001225,-0.00023,1742092633.87763,user_1
-0.0025,-0.10625,0.115,-0.0134575,-0.0039975,-0.0099949995,-0.0125,-0.00875,0.125,0.000275,0.000625,-0.000107500004,1742092633.991706,user_1
0.00125,-0.0725,0.09875,0.0199125,-0.0099325,0.0635225,-0.00875,-0.01125,0.12375,0.0007475,-0.00032,-4.5e-05,1742092634.107432,user_1
-0.165,0.015,0.22875,-0.01184,0.0121625,0.0021975,-0.01125,-0.015,0.12375,-0.0019675,-0.0003825,0.0007625,1742092634.227275,user_1
-0.01,-0.04625,0.095,-0.014175001,0.024735,-0.0519725,-0.0075,-0.015,0.12125,0.00064,-0.000305,-0.00061,1742092634.333663,user_1
0.0,-0.095,0.1025,-0.022247499,-0.0018300001,-0.03926,-0.01375,-0.005,0.1225,4.5e-05,0.00045750002,7.75e-05,1742092634.447636,user_1
0.00125,-0.0975,0.115,0.0133825,-0.0042425,0.044465,-0.01,-0.01125,0.125,0.0013875001,-0.0002125,-0.00033500002,1742092634.566735,user_1
-0.185,0.045,0.205,0.1100625,-0.0447225,0.107802495,-0.01375,-0.02375,0.12625,-0.001235,4.5e-05,0.0008075,1742092634.675551,user_1
-0.00875,0.00875,0.085,-0.0072325002,0.027405001,-0.048065,-0.01125,-0.00375,0.1225,0.001435,-0.0002125,-0.0012675,1742092634.789533,user_1
-0.00125,-0.08875,0.1025,-0.00908,0.0149375,-0.0441125,-0.01125,-0.01,0.1225,-0.00087,0.000365,0.00026,1742092634.911393,user_1
0.015,-0.12375,0.095,-0.0007775,-0.0060725003,0.021652501,-0.01125,-0.015,0.12625,0.00048750002,-0.000365,-0.0001825,1742092635.01768,user_1
-0.0375,-0.02375,0.1075,0.034485,-0.03427,0.07953,-0.01,-0.0125,0.125,-0.0005025,-0.000305,0.00033500002,1742092635.131553,user_1
-0.04,0.04375,0.11875,-0.047424998,0.0647725,-0.045119997,-0.01375,-0.01375,0.125,-0.0001975,0.000107500004,-0.000305,1742092635.247274,user_1
-0.00125,-0.1,0.07125,-0.01686,0.0168,-0.0503375,-0.01,-0.01625,0.13,0.000245,0.000655,-0.000625,1742092635.368969,user_1
0.0175,-0.12,0.08625,-0.028182501,-0.0020599999,-0.005875,-0.01125,-0.01125,0.125,0.0013125,0.0007025,-0.000365,1742092635.4737291,user_1
-0.02125,-0.05625,0.10125,-0.002075,-0.0311725,0.072417505,-0.01125,-0.01375,0.12375,-6e-05,-0.00023,0.000245,1742092635.588014,user_1
-0.18125,0.03125,0.2375,0.0033425,0.0080575,0.0246725,-0.0125,-0.01625,0.125,-0.0013875001,-0.00029,0.000625,1742092635.707257,user_1
0.01,-0.035,0.07875,-0.0151825,0.024430001,-0.065735,-0.0075,-0.0175,0.12375,0.0004275,-0.0003825,-0.0006875,1742092635.815635,user_1
0.01625,-0.10625,0.10625,-0.014175001,-0.009965,-0.0186775,-0.01125,-0.00875,0.12375,0.0001825,0.00061,7.75e-05,1742092635.929593,user_1
0.00125,-0.085,0.11,-0.0034625002,-0.00798,0.045837503,-0.01,-0.01375,0.1225,0.00052,-0.00058,-0.000275,1742092636.047518,user_1
-0.14,0.1,0.16625,0.0142675,-0.0323475,0.0514675,-0.01,-0.01375,0.1225,0.0003825,0.000275,3e-05,1742092636.157439,user_1
-0.0525,0.05875,0.11375,0.0089425,0.0369425,-0.0274975,-0.01125,-0.0175,0.12125,0.000655,-0.0010225,-0.0007175,1742092636.271425,user_1
-0.0075,-0.05375,0.08875,0.0071725002,0.01474,-0.0403125,-0.01125,-0.015,0.12375,-7.75e-05,0.000245,-6e-05,1742092636.390559,user_1
0.0125,-0.14125,0.10875,-0.0094,-0.0048225,0.0034625002,-0.0125,-0.015,0.125,6e-05,-0.000655,-7.75e-05,1742092636.507139,user_1
-0.0025,-0.06625,0.09375,0.0137325,-0.0189525,0.0709525,-0.0125,-0.015,0.125,0.0002125,-0.000305,-0.00023,1742092636.6135209,user_1
-0.15625,0.035,0.20875,-0.033522498,0.0343625,-0.0168,-0.01125,-0.01625,0.12375,-0.0010675,-0.00055,0.00055,1742092636.727532,user_1
0.03125,-0.10375,0.05125,-0.020477502,0.0440525,-0.06186,-0.01,-0.01875,0.12625,-0.000655,3e-05,-0.000245,1742092636.84889,user_1
0.03,-0.16375,0.10125,-0.01912,-0.023285,-0.02272,-0.01375,-0.01375,0.12375,0.00116,0.0007025,-0.0001225,1742092636.95558,user_1
-0.005,-0.12375,0.09375,-0.0113375,-0.01477,0.055175,-0.01125,-0.0125,0.125,0.00035,-1.5e-05,0.0001225,1742092637.069643,user_1
-0.3075,0.11,0.21,0.0027,-0.0444025,0.055955,-0.01375,-0.02,0.125,-0.0012050001,-0.00084,0.0004275,1742092637.187128,user_1
-0.04625,0.03,0.07625,0.017335,0.055695,-0.053604998,-0.01375,-0.01375,0.12,0.002305,-0.004945,-0.0040125,1742092637.297486,user_1
0.01625,-0.12875,0.09125,-0.0046550003,-0.0118875,-0.0567025,-0.015,-0.015,0.1225,0.0,0.00091500004,0.00084,1742092637.411586,user_1
0.02375,-0.14625,0.1025,-0.0010675,-0.0075375,0.05951,-0.0175,-0.0175,0.12625,0.00052,0.0010675,4.5e-05,1742092637.526089,user_1
-0.22,0.0675,0.17375,0.053099997,-0.0476525,0.091095,-0.015,-0.0175,0.125,-0.00052,-0.00023,0.00064,1742092637.646797,user_1
-0.045,0.0375,0.0775,-0.01062,0.0514075,-0.052552503,-0.01625,-0.00875,0.1225,0.0,-0.00148,-0.0010525,1742092637.7535172,user_1
0.01625,-0.10125,0.09625,-0.0113525,9.25e-05,-0.0478525,-0.01625,-0.015,0.125,-0.0006725,0.00055,1.5e-05,1742092637.869096,user_1
0.0175,-0.15,0.10625,-0.00969,-0.0101475,0.0240625,-0.01625,-0.01375,0.12375,0.0007325,-0.0001975,-0.0001825,1742092637.9860108,user_1
-0.1825,0.04375,0.13,0.029114999,-0.0227975,0.11264,-0.01375,-0.02,0.12375,0.00029,0.0001975,0.00033500002,1742092638.095437,user_1
-0.04625,0.10875,0.0875,-0.05896,0.0477,-0.0491175,-0.01625,-0.0125,0.12125,-0.0012975,-0.0010375,-6e-05,1742092638.2094898,user_1
0.00125,-0.05125,0.0875,-0.014907501,0.00679,-0.0690775,-0.015,-0.015,0.125,-0.00113,0.00079250004,0.0004125,1742092638.327042,user_1
0.00625,-0.16125,0.13125,-0.01271,-0.031615,-0.0213325,-0.0175,-0.01125,0.1225,-0.0006875,0.0004275,0.0,1742092638.437608,user_1
-0.0075,-0.09375,0.09,-3e-05,-0.00079250004,0.081557505,-0.01375,-0.0175,0.12375,0.0001225,-0.0003975,6e-05,1742092638.5515862,user_1
-0.1925,0.07625,0.22875,-0.050185002,0.0262,-0.027055,-0.01375,-0.01375,0.12375,-0.0033425,-0.00064,0.0013125,1742092638.666858,user_1
-0.0175,-0.05,0.0925,0.006255,0.012025,-0.0573875,-0.01125,-0.01375,0.1225,-0.0009775,-0.00033500002,-0.0001375,1742092638.786492,user_1
0.0,-0.11125,0.10625,-0.0065300004,-0.012680001,-0.0341175,-0.0175,-0.00875,0.12375,0.0006725,0.00125,0.0001825,1742092638.8935318,user_1
-0.01125,-0.15125,0.11,-0.0081475,-0.005645,0.0599225,-0.015,-0.0125,0.125,0.0010375,0.0007025,-9.25e-05,1742092639.007676,user_1
-0.23875,0.05375,0.16875,0.10051,-0.0444025,0.1298975,-0.01875,-0.0175,0.125,-0.0007175,0.0001525,0.00023,1742092639.126455,user_1
