L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.01125,0.01125,0.12125,0.0001375,-1.5e-05,-0.0001975,-0.01375,-0.035,0.12,1.5e-05,1.5e-05,-3e-05,1742099560.269237,user_1
-0.01125,0.01125,0.12125,1.5e-05,1.5e-05,3e-05,-0.01375,-0.035,0.12,1.5e-05,0.0,-9.25e-05,1742099560.383242,user_1
-0.01125,0.01125,0.12125,6e-05,3e-05,-1.5e-05,-0.01375,-0.035,0.12,-6e-05,-1.5e-05,1.5e-05,1742099560.497258,user_1
-0.01125,0.01125,0.12125,7.75e-05,1.5e-05,-4.5e-05,-0.01375,-0.035,0.12,-4.5e-05,-1.5e-05,-4.5e-05,1742099560.611451,user_1
-0.01125,0.01125,0.12125,6e-05,1.5e-05,-6e-05,-0.01375,-0.035,0.12,-1.5e-05,3e-05,-0.0001225,1742099560.7252412,user_1
-0.01125,0.0125,0.12125,0.0,1.5e-05,-4.5e-05,-0.01375,-0.035,0.12,-6e-05,-3e-05,-1.5e-05,1742099560.841523,user_1
-0.01125,0.01125,0.12125,1.5e-05,1.5e-05,1.5e-05,-0.01375,-0.035,0.11875,1.5e-05,0.0,-6e-05,1742099560.953266,user_1
-0.01125,0.01125,0.12125,4.5e-05,-1.5e-05,-6e-05,-0.01375,-0.035,0.12,-1.5e-05,-1.5e-05,-3e-05,1742099561.067323,user_1
-0.01125,0.01125,0.12125,-4.5e-05,1.5e-05,0.0,-0.01375,-0.035,0.12,0.0,0.0,-1.5e-05,1742099561.1825678,user_1
-0.01125,0.01125,0.12125,1.5e-05,3e-05,1.5e-05,-0.01375,-0.035,0.12,1.5e-05,-1.5e-05,-3e-05,1742099561.295251,user_1
-0.01125,0.01125,0.12125,3e-05,0.0,-6e-05,-0.01375,-0.035,0.12,3e-05,0.0,-6e-05,1742099561.4091468,user_1
-0.01125,0.0125,0.12125,0.0,0.0,-4.5e-05,-0.01375,-0.035,0.12,6e-05,3e-05,-0.0001225,1742099561.5231428,user_1
-0.01125,0.0125,0.12125,0.0,1.5e-05,-3e-05,-0.01375,-0.035,0.12,-4.5e-05,-3e-05,1.5e-05,1742099561.637268,user_1
-0.01125,0.0125,0.12125,3e-05,3e-05,1.5e-05,-0.01375,-0.035,0.11875,9.25e-05,-1.5e-05,-3e-05,1742099561.751308,user_1
-0.01125,0.0125,0.12125,3e-05,3e-05,-1.5e-05,-0.01375,-0.035,0.11875,3e-05,1.5e-05,-9.25e-05,1742099561.86518,user_1
-0.01125,0.01125,0.12125,-1.5e-05,0.0,0.0,-0.01375,-0.035,0.12,0.0,-3e-05,-6e-05,1742099561.979313,user_1
-0.01125,0.01125,0.12125,4.5e-05,1.5e-05,-4.5e-05,-0.01375,-0.035,0.12,4.5e-05,0.0,-4.5e-05,1742099562.093257,user_1
-0.01125,0.01125,0.12125,9.25e-05,1.5e-05,-1.5e-05,-0.01375,-0.035,0.12,-3e-05,-1.5e-05,-4.5e-05,1742099562.2073548,user_1
-0.01125,0.01125,0.12125,-4.5e-05,1.5e-05,-1.5e-05,-0.01375,-0.035,0.11875,3e-05,1.5e-05,-4.5e-05,1742099562.3221838,user_1
-0.01125,0.0125,0.12125,4.5e-05,0.0,-4.5e-05,-0.015,-0.035,0.12,-3e-05,0.0,-1.5e-05,1742099562.43538,user_1
-0.01125,0.01125,0.12125,-3e-05,3e-05,0.0,-0.01375,-0.035,0.11875,3e-05,-1.5e-05,-4.5e-05,1742099562.549266,user_1
-0.01125,0.0125,0.12125,1.5e-05,-1.5e-05,0.0,-0.01375,-0.035,0.12,-4.5e-05,3e-05,-3e-05,1742099562.663342,user_1
-0.01125,0.01125,0.12125,9.25e-05,3e-05,-7.75e-05,-0.01375,-0.035,0.12,-3e-05,-3e-05,3e-05,1742099562.77717,user_1
-0.01125,0.0125,0.12125,1.5e-05,3e-05,-4.5e-05,-0.01375,-0.035,0.12,0.0,0.0,-4.5e-05,1742099562.8911529,user_1
-0.01125,0.01125,0.12125,9.25e-05,1.5e-05,-4.5e-05,-0.01375,-0.035,0.12,3e-05,0.0,-4.5e-05,1742099563.005074,user_1
-0.01125,0.0125,0.12125,-1.5e-05,-3e-05,-7.75e-05,-0.01375,-0.035,0.11875,6e-05,3e-05,-7.75e-05,1742099563.120115,user_1
-0.01125,0.0125,0.12125,-4.5e-05,0.0,7.75e-05,-0.01375,-0.035,0.12,7.75e-05,0.0,3e-05,1742099563.23297,user_1
-0.01125,0.01125,0.12125,1.5e-05,3e-05,1.5e-05,-0.01375,-0.035,0.12,-6e-05,-4.5e-05,-1.5e-05,1742099563.347233,user_1
-0.01125,0.01125,0.12125,4.5e-05,1.5e-05,-7.75e-05,-0.01375,-0.035,0.12,-6e-05,-1.5e-05,1.5e-05,1742099563.46375,user_1
-0.01125,0.01125,0.12125,0.0001525,0.0,-0.0001825,-0.01375,-0.035,0.12,-0.000107500004,-3e-05,7.75e-05,1742099563.575202,user_1
-0.01125,0.01125,0.12125,0.000245,3e-05,-0.00023,-0.01375,-0.035,0.11875,-0.00029,-1.5e-05,0.0001225,1742099563.68916,user_1
-0.01125,0.01125,0.1225,0.0001525,3e-05,-0.000365,-0.01375,-0.035,0.11875,-7.75e-05,-3e-05,6e-05,1742099563.803162,user_1
-0.01125,0.01125,0.12125,0.0,0.0,-0.0002125,-0.0125,-0.035,0.12,-4.5e-05,-3e-05,-4.5e-05,1742099563.917229,user_1
-0.01125,0.01125,0.12125,-6e-05,1.5e-05,3e-05,-0.01375,-0.035,0.12,-9.25e-05,-9.25e-05,6e-05,1742099564.03128,user_1
-0.01125,0.01125,0.12125,-4.5e-05,3e-05,4.5e-05,-0.01375,-0.035,0.12,-6e-05,-1.5e-05,-3e-05,1742099564.145244,user_1
-0.01125,0.01125,0.12125,0.000107500004,-1.5e-05,-9.25e-05,-0.01375,-0.035,0.12,1.5e-05,-1.5e-05,-6e-05,1742099564.259472,user_1
-0.01125,0.01125,0.12125,-1.5e-05,0.0,4.5e-05,-0.01375,-0.035,0.12,-0.0001375,-3e-05,1.5e-05,1742099564.373134,user_1
-0.01125,0.01125,0.1225,1.5e-05,1.5e-05,4.5e-05,-0.01375,-0.035,0.12,-4.5e-05,-1.5e-05,-9.25e-05,1742099564.4872398,user_1
-0.01125,0.01125,0.12125,4.5e-05,1.5e-05,-1.5e-05,-0.01375,-0.03375,0.12,-4.5e-05,0.0,-6e-05,1742099564.602991,user_1
-0.01125,0.01125,0.12125,7.75e-05,4.5e-05,-7.75e-05,-0.01375,-0.035,0.12,7.75e-05,0.0,-0.000107500004,1742099564.715107,user_1
-0.01125,0.01125,0.12125,0.000107500004,1.5e-05,-7.75e-05,-0.01375,-0.035,0.12,-3e-05,-3e-05,-1.5e-05,1742099564.829249,user_1
-0.01125,0.01125,0.12125,0.0,1.5e-05,3e-05,-0.01375,-0.035,0.12,-9.25e-05,-1.5e-05,-1.5e-05,1742099564.943754,user_1
-0.01125,0.01125,0.12125,-0.0001375,-3e-05,-6e-05,-0.01375,-0.035,0.12,4.5e-05,0.0,-4.5e-05,1742099565.056992,user_1
-0.01125,0.0125,0.1225,6e-05,3e-05,0.0,-0.01375,-0.035,0.12,-1.5e-05,0.0,-3e-05,1742099565.171158,user_1
-0.01125,0.01125,0.12125,-6e-05,3e-05,1.5e-05,-0.01375,-0.035,0.12,-4.5e-05,-1.5e-05,-4.5e-05,1742099565.285255,user_1
-0.01125,0.01125,0.12125,4.5e-05,0.0,-3e-05,-0.01375,-0.035,0.12,0.000107500004,-1.5e-05,-6e-05,1742099565.401446,user_1
-0.01125,0.01125,0.12125,-6e-05,1.5e-05,6e-05,-0.01375,-0.035,0.12,1.5e-05,1.5e-05,-9.25e-05,1742099565.513034,user_1
-0.01125,0.01125,0.12125,3e-05,1.5e-05,-4.5e-05,-0.01375,-0.03375,0.12,0.0,1.5e-05,-6e-05,1742099565.627064,user_1
-0.01125,0.01125,0.12125,0.0,0.0,-4.5e-05,-0.01375,-0.035,0.12,-0.000107500004,-3e-05,-1.5e-05,1742099565.7413929,user_1
-0.01125,0.01125,0.12125,-4.5e-05,1.5e-05,-3e-05,-0.01375,-0.035,0.12,-6e-05,0.0,-3e-05,1742099565.8551848,user_1
-0.01125,0.0125,0.12125,-1.5e-05,3e-05,-1.5e-05,-0.01375,-0.035,0.12,-3e-05,0.0,-7.75e-05,1742099565.969134,user_1
-0.01125,0.01125,0.12125,-1.5e-05,-3e-05,-3e-05,-0.01375,-0.035,0.12,0.0,1.5e-05,-6e-05,1742099566.08302,user_1
-0.0125,0.0125,0.12125,-6e-05,0.0,-1.5e-05,-0.01375,-0.035,0.12,1.5e-05,1.5e-05,-9.25e-05,1742099566.1970408,user_1
-0.01125,0.0125,0.12125,-9.25e-05,0.0,4.5e-05,-0.01375,-0.03375,0.12,3e-05,-3e-05,-3e-05,1742099566.311108,user_1
-0.01125,0.0125,0.12125,0.0,1.5e-05,3e-05,-0.01375,-0.035,0.12,1.5e-05,0.0,-6e-05,1742099566.425005,user_1
-0.01125,0.0125,0.12125,7.75e-05,1.5e-05,-3e-05,-0.01375,-0.035,0.12,0.0,0.0,-7.75e-05,1742099566.5390148,user_1
