L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.1225,-0.00375,-0.02875,-0.0009,-0.000245,0.000365,0.02875,-0.12,-0.045,-0.008805,-0.012984999,0.0037075,1742109660.776384,user_1
0.12,-0.00125,-0.02875,-0.000565,-0.00023,0.00045750002,-0.02125,-0.13625,0.015,0.012025,-0.0979,0.0131075,1742109660.8902762,user_1
0.125,-0.00375,-0.0275,0.00714,-0.00177,-0.004195,-0.01625,-0.13875,0.025,0.02626,0.090072505,-0.003555,1742109661.0098078,user_1
0.11875,0.0,-0.0325,-0.0008075,0.0004425,-1.5e-05,0.015,-0.14625,-0.0425,-0.024292499,0.0540475,-0.008485,1742109661.1184158,user_1
0.1225,-0.01,-0.03375,-0.0010975,0.0015875,0.0004725,0.03625,-0.11875,-0.04125,0.00058,-0.04042,0.008529999,1742109661.232157,user_1
0.1225,0.005,-0.02375,0.000565,-0.0007775,0.0013575,-0.0625,-0.14125,0.02625,-0.0316625,-0.1312875,0.00087,1742109661.348446,user_1
0.12625,-0.02375,-0.0275,0.00937,0.00016750001,-0.00174,-0.0125,-0.1425,0.0225,0.0290975,0.0793925,0.0019375,1742109661.460195,user_1
0.12,-0.0,-0.035,0.0018775001,-0.0010075001,-0.0012050001,0.005,-0.13,-0.0275,0.0116125,0.040572498,-0.0077975,1742109661.5742028,user_1
0.12,-0.00625,-0.03,-0.0007175,0.0010375,-0.0001825,0.00125,-0.12125,-0.0675,0.0063325,-0.069015,0.0045775,1742109661.689226,user_1
0.1125,0.02,-0.045,-0.0045175,0.0006725,0.00177,-0.1425,-0.08875,0.27875,-0.02304,-0.0552675,0.0128925,1742109661.809078,user_1
0.1175,-0.02375,-0.02875,0.0001525,0.00154,0.00061,-0.01375,-0.105,0.01625,-0.020477502,0.0862875,-0.011535,1742109661.916311,user_1
0.12125,-0.0025,-0.03,0.000625,-0.00113,-0.0001825,0.0125,-0.14,-0.03375,0.0064250003,0.0174725,0.005265,1742109662.030678,user_1
0.11875,-0.00625,-0.035,-0.0006875,0.00055,0.00023,-0.04,-0.12625,-0.0075,0.022582501,-0.105942495,0.0075675,1742109662.149735,user_1
0.12875,0.01,-0.02125,-0.0045324997,-0.00612,-0.00673,0.0075,-0.07875,0.03375,0.03415,0.074845,-0.0110174995,1742109662.258134,user_1
0.1175,0.0,-0.03375,-0.0090625,0.0033425,0.0048074997,-0.005,-0.1,-0.015,-0.019685,0.062545,-0.017135,1742109662.372395,user_1
0.1225,-0.005,-0.0275,-0.0012050001,-0.00055,-4.5e-05,0.02375,-0.1225,-0.06125,-0.00348,-0.0493325,0.011229999,1742109662.488949,user_1
0.125,0.0075,-0.0425,0.00293,0.0028225,0.0068975003,-0.11875,-0.1375,0.17875,-0.02095,-0.058975,0.01126,1742109662.60035,user_1
0.115,-0.01625,-0.02625,0.000535,0.0004125,0.00059500005,-0.01625,-0.12375,0.0175,-0.015457501,0.08931,-0.0010075001,1742109662.714302,user_1
0.12,-0.0075,-0.03125,0.0013425,-0.00079250004,-0.0013275,0.02875,-0.1375,-0.045,0.00801,0.0084375,0.0043175,1742109662.829752,user_1
0.12,-0.0075,-0.0325,-0.0007325,0.00029,0.00064,-0.04375,-0.13125,0.00125,0.019685,-0.127395,-0.0036324998,1742109662.949468,user_1
0.1225,0.01,-0.02375,-0.0046075,-0.0057825,-0.007355,-0.0075,-0.07,0.04,0.0206,0.0700375,-0.0055225003,1742109663.0561962,user_1
0.1175,0.00125,-0.0325,-0.005965,0.0024425,0.00296,-0.0025,-0.10875,-0.01125,-0.00789,0.0608825,-0.016112499,1742109663.170474,user_1
0.12125,-0.0025,-0.0275,0.000107500004,-0.00026,0.000107500004,0.02375,-0.1225,-0.02875,-0.0064250003,-0.0034625002,0.0039525,1742109663.2899609,user_1
0.12,-0.0025,-0.03125,1.5e-05,-0.000275,0.000855,-0.0175,-0.14125,-0.0,-0.001785,-0.11969,0.004745,1742109663.398346,user_1
0.12125,0.00125,-0.025,0.0069724997,-0.003235,-0.00882,-0.0075,-0.11125,0.01875,0.039155,0.06903,-0.003555,1742109663.512151,user_1
0.12,0.005,-0.035,-0.00435,0.0021675,0.00229,-0.0025,-0.13375,-0.01,0.001465,0.052415002,-0.003005,1742109663.629748,user_1
0.12125,-0.005,-0.02875,0.000107500004,0.000275,-0.0006875,0.03,-0.1225,-0.0525,-0.0084375,-0.020860001,0.005965,1742109663.740445,user_1
0.12,-0.0,-0.03,-0.000245,0.000275,0.0008075,-0.045,-0.12625,0.04,-0.038330004,-0.1395725,0.0080875,1742109663.854229,user_1
0.12375,-0.03125,-0.02,0.0225075,-0.0013125,-0.0057075,0.00625,-0.1225,0.0225,0.0222625,0.076935,0.0037525,1742109663.969258,user_1
0.12,0.01,-0.03625,0.0004275,0.0016475001,0.000305,-0.00125,-0.12125,-0.0225,-0.003235,0.0428475,-0.0072925,1742109664.082296,user_1
0.12125,-0.00625,-0.03,0.000275,0.000535,-0.0007475,0.01125,-0.13,-0.03125,-0.0024100002,-0.0107425,-0.0064850003,1742109664.196352,user_1
0.12125,-0.00125,-0.03125,-7.75e-05,0.00016750001,0.000535,-0.04375,-0.14875,0.0375,0.007385,-0.1062325,0.0184175,1742109664.310451,user_1
0.11875,-0.0075,-0.02375,0.0099174995,-0.0046075,-0.005005,0.00125,-0.10875,0.02375,0.04657,0.0590525,-0.012390001,1742109664.429832,user_1
0.12,0.0,-0.0325,-0.0018300001,0.0012825,0.000885,-0.01375,-0.15125,-0.0175,-0.004395,0.0440525,-0.008117501,1742109664.538228,user_1
0.1225,-0.0075,-0.0325,-4.5e-05,0.00035,0.00045750002,0.01375,-0.12,0.00875,-0.016082501,0.0013125,0.005645,1742109664.652068,user_1
0.12125,0.0025,-0.0275,7.75e-05,0.000107500004,0.00052,-0.0425,-0.13625,0.02625,-0.00798,-0.13783251,0.01619,1742109664.770218,user_1
0.125,0.0025,-0.02375,0.008835,-0.0033725,0.000655,-0.0025,-0.155,0.01375,0.0394125,0.0918125,0.0036175,1742109664.8800929,user_1
0.12,0.0075,-0.0325,-0.003555,0.0010975,0.0025775002,0.005,-0.14375,-0.045,0.00052,0.056822497,-4.5e-05,1742109664.994142,user_1
0.12125,-0.00875,-0.0325,-6e-05,0.0010825,-0.00048750002,0.02,-0.105,-0.0525,0.002915,-0.06096,0.0096275,1742109665.109341,user_1
0.1225,0.00375,-0.03125,0.0010375,-0.0010975,0.00079250004,-0.0825,-0.145,0.14125,-0.0275875,-0.0847175,0.0143425,1742109665.230017,user_1
0.1175,-0.0225,-0.02875,0.0001825,0.001495,0.000535,-0.0025,-0.135,-0.00875,-0.0047925,0.090805,-0.0009775,1742109665.336264,user_1
0.12125,-0.00625,-0.035,0.0018475,-0.0007175,-0.0010975,0.00875,-0.1375,-0.03875,0.0030525,0.0242625,0.00093,1742109665.450102,user_1
0.11875,-0.0025,-0.03375,-0.0003975,0.00084,0.0004425,0.0325,-0.13375,-0.08375,0.0021975,-0.058105,0.0080725,1742109665.57282,user_1
0.14625,0.00375,-0.03375,-0.0029000002,0.0013725,0.0064075,-0.0325,-0.155,0.14625,-0.0466625,-0.068925,0.017409999,1742109665.678257,user_1
0.1175,-0.01625,-0.02875,0.003005,0.000245,-0.0016475001,-0.005,-0.13,-0.00875,-0.028885,0.0871275,-0.014435001,1742109665.792238,user_1
0.12125,-0.00625,-0.0325,0.0012050001,-0.00091500004,-0.0002125,0.01375,-0.1425,-0.04,-0.0069125,0.009155,0.0020599999,1742109665.910356,user_1
0.12,-0.005,-0.03625,-0.000655,0.0004725,0.0004725,-0.0375,-0.13625,0.02125,-0.0048975,-0.12831,0.0127575,1742109666.0202491,user_1
