L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.055,0.13125,-0.19375,0.043305002,-0.055755,-0.0183575,-0.00625,-0.045,0.125,7.75e-05,-0.00064,-0.0012050001,1742102952.525614,user_1
0.06125,-0.0225,0.1575,0.034912497,-0.045287497,-0.05902,0.00375,-0.0425,0.115,-0.00087,-0.000245,-0.0007775,1742102952.633172,user_1
0.0275,0.06875,0.035,-0.041580003,0.0565175,0.02066,-0.0025,-0.0525,0.11375,0.00035,6e-05,-0.00026,1742102952.750973,user_1
-0.005,0.11875,-0.0875,-0.032194998,0.035384998,0.0058125,0.00125,-0.05375,0.115,-0.00045750002,0.0001225,0.0001975,1742102952.86771,user_1
-0.035,0.1,-0.19,0.0376275,-0.0542,-0.0084525,0.0025,-0.05,0.115,-7.75e-05,-0.000245,9.25e-05,1742102952.975012,user_1
0.06375,0.21125,0.0575,0.038055,-0.0219125,-0.0502475,0.0025,-0.045,0.1125,0.0011900001,3e-05,-0.00174,1742102953.088824,user_1
0.04625,0.07125,0.0325,-0.03514,0.04831,0.01564,-0.00375,-0.04875,0.115,0.0006725,7.75e-05,-0.00045750002,1742102953.2099578,user_1
0.03125,0.11875,-0.04875,-0.0089875,0.02327,0.0042725,0.00375,-0.05375,0.11375,-0.0001825,0.000245,-0.0002125,1742102953.317004,user_1
-0.01625,0.10125,-0.145,-0.00322,0.0010225,0.018845,0.00125,-0.04875,0.115,-0.00093,-0.0001225,0.00045750002,1742102953.430967,user_1
-0.2025,-0.035,0.2125,0.019715,-0.06166,0.0152125,0.02875,-0.075,0.1075,-0.00171,-0.00023,0.00125,1742102953.547505,user_1
-0.0,0.09875,0.1375,0.014557499,0.067535006,0.0030675002,0.0025,-0.0525,0.10875,0.00061,0.0006875,0.0,1742102953.6588,user_1
0.005,0.105,-0.075,-0.0311125,0.043335,0.0055225003,0.01,-0.055,0.11375,0.0005025,1.5e-05,-0.00029,1742102953.771765,user_1
0.02625,0.07625,-0.12,-0.0065,0.01085,0.00032,0.00125,-0.0525,0.11125,0.00045750002,0.00084,-0.000365,1742102953.887531,user_1
-0.06875,0.07375,-0.10875,0.052705,-0.1263725,0.0027474998,0.00875,-0.05375,0.09875,0.0034475,-0.0010375,0.0001525,1742102954.0067031,user_1
0.0025,0.1375,0.1175,0.0024249998,0.04448,-0.0140225,-0.00125,-0.06,0.11375,-0.0006725,0.0010375,-0.0003975,1742102954.11298,user_1
0.0075,0.08875,-0.03875,-0.044175,0.0558775,0.019195,0.00375,-0.05375,0.115,0.000825,-0.0004125,1.5e-05,1742102954.2304158,user_1
