L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.015,0.00125,0.1225,0.0,0.0001225,0.0004725,0.1225,0.025,0.08375,0.0045324997,0.006745,0.0003975,1742092328.862996,user_1
0.01875,-0.0025,0.1225,-0.001175,-4.5e-05,0.0007625,0.09,0.05125,0.06375,-0.002625,-0.024139998,-0.045945,1742092328.980077,user_1
0.015,-0.005,0.12125,6e-05,-0.0004275,-0.001115,-0.245,0.03125,0.34875,-0.049895,-0.02922,-0.0173025,1742092329.090354,user_1
0.0175,0.005,0.1225,0.0010075001,0.0006725,0.0007625,-0.0225,0.0475,0.1525,0.040282503,-0.0101775,0.0473325,1742092329.2040598,user_1
0.015,-0.00375,0.1225,-0.0004425,-0.000365,-0.0004425,0.06625,0.03875,0.09625,0.00061,0.019395001,0.020905001,1742092329.317463,user_1
0.01625,-0.005,0.1225,0.00061,0.0001225,-0.000655,0.15375,0.015,0.04625,-0.0108175,0.021545,-0.00154,1742092329.4399931,user_1
0.01625,-0.0025,0.12125,-0.0004425,0.00023,0.0009775,0.1725,0.06,0.03875,0.00331,-0.0207225,-0.020934999,1742092329.545202,user_1
0.01125,0.0,0.12125,0.000365,0.000305,0.0016475001,-0.26,0.065,0.21,-0.08570749,-0.03325,-0.0703575,1742092329.661681,user_1
0.02,0.01,0.1225,-0.001435,-9.25e-05,0.00116,-0.05875,0.065,0.1475,0.038117502,-0.0019375,0.0529475,1742092329.77224,user_1
0.0125,-0.00875,0.1225,0.0001825,-0.00023,-0.00032,0.055,0.035,0.11,-0.0137175,0.026870001,0.028245,1742092329.886378,user_1
0.0175,-0.0025,0.1225,0.00052,-0.000365,-0.0013875001,0.0975,-0.00875,0.0325,-0.0060425,0.0367575,-0.002625,1742092330.000724,user_1
0.015,-0.0,0.1225,0.00026,0.0,-4.5e-05,0.17375,0.0375,0.0325,0.005935,-0.0034475,0.00377,1742092330.120082,user_1
0.015,-0.005,0.12125,-0.00084,-7.75e-05,0.0002125,0.14,0.065,-0.0075,-0.007735,-0.0251,-0.05951,1742092330.228468,user_1
