L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.035,-0.01625,0.0675,-0.0158375,-0.043732498,0.004945,0.04375,-0.0175,0.07875,-0.0053875,-0.0328675,-0.0042275,1742092758.339039,user_1
-0.14625,-0.01875,0.355,0.0473475,0.0372,-0.000245,-0.10375,-0.045,0.31375,-0.025084998,0.0121775,0.011765,1742092758.4530282,user_1
0.0025,-0.03625,0.12125,0.022459999,0.0408475,0.0033575,0.0025,-0.01,0.13875,-0.0018925001,0.0467375,0.0019375,1742092758.568395,user_1
0.03875,-0.01875,0.0625,0.006835,0.0198525,-0.0044250004,0.04375,-0.00875,0.07,-0.000107500004,0.021255,0.0045025,1742092758.6887622,user_1
0.0375,-0.02,0.065,-0.00882,-0.018555,-0.0028675,0.04875,-0.02,0.06875,-0.0027925,-0.020737499,-0.0061500003,1742092758.795249,user_1
-0.06125,0.015,0.22,-0.017792499,-0.07724,-0.000625,-0.02125,-0.03125,0.13875,-0.0065300004,-0.112625,-0.006255,1742092758.909184,user_1
-0.0025,-0.00875,0.15,0.03711,0.0323475,0.0047925,-0.0075,-0.01625,0.145,-0.018157499,0.052810002,0.00435,1742092759.028072,user_1
0.03,-0.01625,0.0775,0.012405,0.01175,0.0062725,0.03125,-0.015,0.0825,0.000565,0.024977501,0.0042125,1742092759.136755,user_1
0.03375,-0.01375,0.0575,-0.0077675,-0.015655,3e-05,0.05,-0.0175,0.075,0.00389,-0.0031575,-0.001235,1742092759.249954,user_1
-0.015,-0.00375,0.135,-0.0204175,-0.081055,0.0066075,0.01125,-0.015,0.1275,-0.0175025,-0.065705,-0.01039,1742092759.371796,user_1
-0.00375,0.03125,0.145,0.033752497,0.033005003,-0.001145,-0.01875,-0.07375,0.15,0.0157475,0.024977501,0.0019824998,1742092759.477962,user_1
0.0375,0.00375,0.0875,0.0128325,0.024977501,-0.00554,0.02875,-0.03375,0.0975,0.0060575,0.0319375,0.0033425,1742092759.591763,user_1
0.04875,-0.02,0.05375,-0.0047,-0.005295,-0.00467,0.05125,-0.015,0.06125,0.0025175,-0.0042425,0.0015875,1742092759.708617,user_1
-0.00625,-0.005,0.1075,-0.01822,-0.082137495,0.00322,0.01625,-0.015,0.11375,-0.01332,-0.0591125,-0.004975,1742092759.819066,user_1
0.01,0.0575,0.15375,-0.0050975,0.0314175,-0.0077675,-0.01875,-0.0575,0.1575,0.03624,0.02774,7.75e-05,1742092759.932908,user_1
