acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
0.014625,-0.17,0.123125,-0.03144825,-0.0158385,0.03335575,1738726527.9184299
0.00725,-0.159375,0.097125,-0.03427125,-0.01150525,0.04667675,1738726527.9350588
-0.020875,-0.110125,0.06375,-0.0282135,-0.0127105,0.056839,1738726527.947531
-0.0385,-0.07725,0.059,-0.012847999,-0.019989,0.07614125,1738726527.962139
-0.068,0.013625,0.089375,-0.0058287503,-0.0247345,0.0818635,1738726527.976647
-0.073375,0.056375,0.11725,-0.00077825,-0.028015248,0.082672,1738726527.991154
-0.071,0.091125,0.14125,-0.000122000005,-0.02680975,0.070221,1738726528.005687
-0.051875,0.129,0.165875,-0.003128,-0.02323925,0.05865475,1738726528.020158
-0.042,0.12875,0.167625,-0.01095575,-0.014053251,0.03291325,1738726528.0357661
-0.0285,0.0955,0.161625,-0.014297499,-0.009719751,0.0220795,1738726528.0492742
-0.0235,0.06475,0.15525,-0.0157165,-0.00216675,0.00962825,1738726528.0662038
-0.015375,0.01525,0.138875,-0.01251225,0.0007935,0.008590749,1738726528.0782971
-0.011875,0.004875,0.1335,-0.00773625,0.0029449998,0.009903,1738726528.095
-0.007125,0.012875,0.13275,0.0019989999,0.0056,0.014663749,1738726528.107483
-0.004625,0.0225,0.131375,0.00511175,0.0069885002,0.0159455,1738726528.121821
-0.002125,0.0315,0.129,0.0060272496,0.0097045,0.015213001,1738726528.136349
0.002125,0.04425,0.127,0.0054780003,0.0110932505,0.0133667495,1738726528.150778
0.004,0.045875,0.117875,0.004303,0.014053251,0.0076599997,1738726528.1661062
0.00775,0.0405,0.07975,0.002655,0.0142365,0.0050965,1738726528.179443
0.00775,0.039875,0.062875,-0.00131225,0.009140001,0.0027160002,1738726528.195076
0.001625,0.07425,0.063,0.0021057501,0.00596625,0.0036010002,1738726528.2081249
-0.006125,0.120375,0.0625,0.0115815,0.004776,0.0054932497,1738726528.2249951
-0.020625,0.187875,0.064,0.04167175,0.00520325,0.0029907501,1738726528.236768
-0.072,0.305125,0.08575,0.048645,0.0054475004,-0.009933501,1738726528.251317
-0.107125,0.337,0.09625,0.023620501,0.0037995,-0.06147775,1738726528.2663949
-0.177125,0.256375,0.16775,0.007965,0.0021972498,-0.093567,1738726528.2804632
-0.198625,0.130625,0.203625,-0.0075377496,0.009658749,-0.14126575,1738726528.295004
-0.1915,-0.1445,0.219375,-0.0063934997,0.01782225,-0.14720151,1738726528.309504
-0.164,-0.241,0.206,-0.000229,0.02699275,-0.140808,1738726528.32526
-0.123875,-0.316875,0.188625,0.019638,0.0432435,-0.104461744,1738726528.3386738
-0.02775,-0.3635,0.124,0.02864075,0.048278753,-0.07876575,1738726528.355236
0.006875,-0.34,0.087125,0.039276,0.041916,-0.03120425,1738726528.3675818
0.039375,-0.294,0.080625,0.0398255,0.03329475,-0.013641249,1738726528.38247
0.0435,-0.2725,0.09,0.02822875,0.0212555,0.0112915,1738726528.3962429
0.041,-0.210375,0.078,0.01631175,0.0182495,0.01876825,1738726528.410635
0.0385,-0.173125,0.061,0.00263975,0.015564,0.02354425,1738726528.4250612
0.037375,-0.136125,0.03975,-0.016540501,0.007965,0.028747499,1738726528.439358
0.037125,-0.11175,0.03125,-0.01968375,0.0016632499,0.030014,1738726528.4555478
0.034125,-0.120375,0.04,-0.0172425,-0.010101249,0.038131747,1738726528.468436
0.020125,-0.134125,0.05325,-0.0125885,-0.01474,0.046157748,1738726528.485387
0.009625,-0.12625,0.055375,-0.0030975002,-0.02265925,0.065384,1738726528.497424
-0.017625,-0.065875,0.062,-7.625e-05,-0.02645875,0.0730895,1738726528.512015
-0.027125,-0.026375,0.069375,-0.0035704998,-0.032486,0.076934755,1738726528.526741
-0.02925,0.0315,0.077875,-0.009216251,-0.0343475,0.0730895,1738726528.541373
-0.026,0.04375,0.084375,-0.01390075,-0.0360565,0.0668945,1738726528.555802
-0.023375,0.04925,0.096125,-0.017654499,-0.03840625,0.05343625,1738726528.570465
-0.02125,0.04,0.12475,-0.016739,-0.03781125,0.04789725,1738726528.585681
-0.02,0.03,0.13175,-0.01380925,-0.0326995,0.04202275,1738726528.5994382
-0.019375,0.02525,0.136125,-0.012375,-0.029601999,0.041320752,1738726528.616151
-0.019,0.028875,0.138875,-0.009231499,-0.02313225,0.0408325,1738726528.628418
-0.0205,0.046875,0.133625,-0.0074004997,-0.019455,0.0401765,1738726528.645003
-0.023625,0.0595,0.127375,-0.00570675,-0.016113251,0.038971,1738726528.657414
-0.035875,0.089125,0.1245,-0.00181575,-0.0114744995,0.034958,1738726528.672711
-0.046,0.11525,0.129875,0.00149525,-0.009231499,0.03297425,1738726528.686323
-0.06225,0.17775,0.152875,0.021514999,-0.001236,0.030853251,1738726528.700906
-0.123,0.4,0.233375,0.0379485,0.0076295,0.022049,1738726528.7159538
-0.161625,0.469625,0.23625,0.05119325,0.03707875,-0.037063498,1738726528.729742
-0.261875,0.419,0.18725,0.040420502,0.048019502,-0.0805205,1738726528.745518
-0.305,0.28825,0.181,0.012619001,0.058349498,-0.156433,1738726528.758583
-0.313875,-0.04125,0.14025,0.00070200005,0.06124875,-0.17530824,1738726528.775241
-0.289,-0.15775,0.143375,-0.00520325,0.0616455,-0.1793365,1738726528.787744
-0.251875,-0.2675,0.15175,0.00225825,0.067749,-0.16351324,1738726528.8046238
-0.058875,-0.5,0.044875,0.0070495,0.074462995,-0.14299001,1738726528.816957
0.054,-0.5,-0.10025,0.013198749,0.059616,-0.045181252,1738726528.831418
0.1045,-0.390375,-0.15375,0.019134501,0.02613825,0.005249,1738726528.845922
0.07125,-0.2905,-0.02275,0.00708,-0.0265045,0.03553775,1738726528.860448
0.029625,-0.209625,0.1155,-0.01104725,-0.028366,0.032547,1738726528.8756108
0.026375,-0.184625,0.107125,-0.03347775,-0.017425502,0.034149252,1738726528.8893938
0.01825,-0.126375,0.059875,-0.034973253,-0.0148315,0.038437,1738726528.905208
0.009375,-0.09875,0.0475,-0.03274525,-0.0160065,0.043716498,1738726528.918373
-0.003375,-0.0695,0.047625,-0.0213165,-0.02528375,0.055191003,1738726528.935137
-0.03125,-0.012125,0.080875,-0.013839751,-0.030334499,0.05950925,1738726528.947569
-0.04075,0.0125,0.104875,-0.0017852499,-0.03559875,0.06144725,1738726528.96221
-0.043125,0.049625,0.142375,0.000183,-0.035293497,0.058776747,1738726528.976817
-0.039,0.06225,0.155375,-0.00381475,-0.030716,0.047821,1738726528.9913542
-0.026375,0.06325,0.16575,-0.00823975,-0.02693175,0.04034425,1738726529.00587
-0.019375,0.04975,0.162625,-0.012496999,-0.022613501,0.0331115,1738726529.0203252
-0.00975,0.022125,0.151625,-0.013992251,-0.014297499,0.024353001,1738726529.035465
-0.007875,0.014125,0.147625,-0.01115425,-0.011016751,0.022934001,1738726529.049325
-0.006125,0.008875,0.144375,-0.004837,-0.0065002497,0.022094749,1738726529.066241
-0.002125,-0.003,0.137,-0.003296,-0.005066,0.021484248,1738726529.078399
-0.000625,-0.009625,0.133375,-0.005066,-0.0038757501,0.0204925,1738726529.095045
0.00125,-0.01575,0.136375,-0.00694275,-0.003418,0.020446751,1738726529.1076329
0.00225,-0.020375,0.134375,-0.008788999,-0.00030525,0.021759002,1738726529.1249762
0.00575,-0.030375,0.112875,-0.008865249,0.0013580001,0.02386475,1738726529.1365619
0.007,-0.030125,0.0995,-0.00862125,0.0021819999,0.026947001,1738726529.151039
0.008,-0.02675,0.087625,-0.006073,0.00125125,0.034317,1738726529.166206
0.004625,-0.000875,0.070125,-0.00355525,-0.00039675,0.03807075,1738726529.180213
-0.00125,0.026,0.06875,0.00016775,-0.0052947504,0.04312125,1738726529.195063
-0.019625,0.10275,0.079625,0.00048825,-0.0075377496,0.04273975,1738726529.2091799
-0.031125,0.14575,0.0895,0.0013427499,-0.008407501,0.033462502,1738726529.225135
-0.06475,0.273125,0.1295,0.0062865,-0.0065612504,0.0259095,1738726529.2384582
-0.091,0.36075,0.145,0.0276185,0.0048674997,-0.00712575,1738726529.2552152
-0.146625,0.38775,0.1105,0.031997748,0.010604749,-0.039245497,1738726529.267539
-0.173375,0.3145,0.11825,0.0265655,0.011260999,-0.074935995,1738726529.282945
-0.19775,0.218625,0.1545,0.0072175004,0.01065075,-0.128128,1738726529.296576
-0.212,-0.0025,0.182875,0.0041810004,0.01664725,-0.140625,1738726529.3111439
-0.19575,-0.09,0.16325,0.012085,0.0305175,-0.137436,1738726529.325618
-0.13725,-0.207875,0.133875,0.01994325,0.0338135,-0.12719725,1738726529.340127
-0.10525,-0.25275,0.1375,0.033462502,0.035339247,-0.099136256,1738726529.3553221
-0.046375,-0.320375,0.152125,0.0332795,0.0361785,-0.08403025,1738726529.369195
-0.01425,-0.371875,0.134625,0.019775499,0.03604125,-0.052353002,1738726529.385416
0.04175,-0.407375,0.0725,0.012542751,0.033264253,-0.030609248,1738726529.397998
0.050125,-0.348625,0.041875,0.0079345,0.028427,-0.0065917503,1738726529.416089
0.048,-0.275,0.035375,0.00520325,0.011306751,0.0273285,1738726529.42688
0.033375,-0.17525,0.057125,0.00096125,0.0042267498,0.033844,1738726529.4412858
0.026625,-0.165,0.061125,-0.011383001,-0.0037537501,0.039627,1738726529.45588
0.007875,-0.145,0.0695,-0.013275251,-0.0070495,0.04597475,1738726529.470311
-0.0025,-0.117375,0.071875,-0.0104674995,-0.01222225,0.061889753,1738726529.485503
-0.019125,-0.054,0.069375,-0.008606,-0.014434749,0.06726075,1738726529.499795
-0.02325,-0.030125,0.06575,-0.0077972496,-0.0168305,0.06973275,1738726529.516138
-0.026875,-0.002,0.076375,-0.0069885002,-0.023040751,0.068847746,1738726529.5290291
-0.027125,0.008,0.088125,-0.0059205,-0.025528,0.067214996,1738726529.544939
-0.026,0.018875,0.093375,-0.0043335,-0.026657,0.062561,1738726529.5582561
-0.025,0.04125,0.108,-0.0047607496,-0.027237,0.059387248,1738726529.575069
-0.024,0.054875,0.121625,-0.0068969997,-0.02613825,0.051468,1738726529.587313
-0.018625,0.072125,0.13575,-0.0074920002,-0.023803748,0.04588325,1738726529.605058
-0.015375,0.067,0.139,-0.006668,-0.018509,0.03424075,1738726529.616576
-0.010375,0.044,0.135875,-0.00593575,-0.015808,0.029892,1738726529.63114
-0.008375,0.0275,0.129,-0.00511175,-0.01142875,0.02560425,1738726529.645656
-0.00525,-0.001875,0.109875,-0.0042725,-0.01019275,0.02633675,1738726529.660204
-0.006,0.000125,0.105375,-0.0021057501,-0.00982675,0.028900249,1738726529.675355
-0.00875,0.014875,0.103875,0.0035095,-0.010376001,0.03424075,1738726529.689213
-0.01675,0.0575,0.10425,0.00466925,-0.01091,0.03479,1738726529.705246
-0.023125,0.082,0.110875,0.004547,-0.011383001,0.031662002,1738726529.7180212
-0.049,0.152375,0.132625,0.0072785,-0.00997925,0.0295105,1738726529.73488
-0.073875,0.224625,0.14975,0.029296748,-0.0012817499,0.022705,1738726529.7470238
-0.14125,0.387875,0.167625,0.03872675,0.0057677496,0.00741575,1738726529.76151
-0.181125,0.429625,0.187625,0.03683475,0.01193225,-0.02023325,1738726529.776145
-0.226125,0.43225,0.229125,0.01440425,0.02459725,-0.0943145,1738726529.790566
-0.318,0.28575,0.230375,0.009613,0.03848275,-0.13031,1738726529.8050072
-0.34825,0.145,0.17175,0.0034637498,0.061996497,-0.18162525,1738726529.819617
-0.334,-0.184375,0.10275,-0.00228875,0.06304925,-0.19256599,1738726529.835179
-0.27525,-0.361875,0.092,-0.010940501,0.056701753,-0.18035875,1738726529.849329
-0.009875,-0.5,0.02225,-0.004776,0.05549625,-0.14956675,1738726529.863646
0.089,-0.5,-0.110125,0.034866247,0.038681,-0.013198749,1738726529.878137
0.064,-0.372375,-0.083875,0.04240425,0.000183,0.04373175,1738726529.895019
0.025375,-0.269125,0.109375,0.032013,-0.036087003,0.06210325,1738726529.9070468
0.007875,-0.212625,0.197875,-0.02301025,-0.03067025,0.040099997,1738726529.9216142
0.00525,-0.2235,0.132,-0.03971875,-0.01579275,0.035400502,1738726529.936137
-0.005,-0.191875,0.081875,-0.0368805,-0.0055847503,0.056686502,1738726529.9508328
-0.036625,-0.064875,0.047375,-0.028,-0.00811775,0.06805425,1738726529.9663942
-0.05025,-0.01725,0.045,-0.01380925,-0.0168,0.078659,1738726529.9802089
-0.068625,0.053125,0.0605,-0.009430001,-0.022643998,0.0798035,1738726529.995156
-0.071625,0.083375,0.08525,-0.00402825,-0.032653753,0.0724945,1738726530.0094268
-0.0625,0.125,0.13575,-0.003952,-0.033981252,0.0639495,1738726530.024742
-0.053375,0.1315,0.156,-0.0052947504,-0.032943748,0.05334475,1738726530.0384
-0.036625,0.11975,0.178375,-0.0075835,-0.024780251,0.0317535,1738726530.055382
-0.030125,0.101875,0.1755,-0.008026,-0.01879875,0.02256775,1738726530.067533
-0.024,0.077,0.166125,-0.0075225,-0.0085602505,0.009903,1738726530.08529
-0.0135,0.022625,0.14425,-0.0064545004,-0.0054475004,0.006775,1738726530.0967228
-0.00975,0.00275,0.139,-0.00279225,-0.00276175,0.005844,1738726530.1113129
-0.00525,-0.01875,0.14275,-0.00109875,-0.0019989999,0.00688175,1738726530.125927
-0.0045,-0.022625,0.14575,-0.00062550005,0.00045775,0.009948749,1738726530.140398
-0.003,-0.019,0.147125,-0.00137325,0.0020752498,0.011078,1738726530.1552682
-0.00175,-0.018125,0.144625,-0.0020905002,0.0039215,0.0115815,1738726530.1695292
0.003625,-0.027625,0.128125,-0.0034637498,0.0075377496,0.012191749,1738726530.185359
0.007125,-0.036375,0.116625,-0.00440975,0.0085755,0.013198749,1738726530.198393
0.01075,-0.046,0.104875,-0.0054475004,0.008133001,0.0180665,1738726530.2137349
0.01525,-0.05175,0.085625,-0.0050812503,0.0068512503,0.02215575,1738726530.2272131
0.015125,-0.045375,0.0795,-0.0027465,0.003128,0.03158575,1738726530.241642
0.00825,-0.00775,0.071125,-0.00154125,0.00071725,0.036026,1738726530.2559822
-0.001,0.023875,0.074125,-0.001007,-0.00485225,0.040954497,1738726530.2705321
-0.03475,0.100875,0.09725,-0.00163275,-0.006607,0.040985,1738726530.285008
-0.05775,0.162125,0.116625,-0.000534,-0.0064545004,0.0405885,1738726530.299628
-0.08725,0.2665,0.144375,0.0204315,0.00354,0.03421025,1738726530.316015
-0.156875,0.497625,0.1415,0.032424998,0.013503999,0.015228249,1738726530.3283799
-0.192125,0.5,0.117375,0.0252075,0.022338752,-0.0652465,1738726530.3448699
-0.2885,0.419625,0.179,0.014724749,0.02064525,-0.11274725,1738726530.357249
-0.33625,0.262125,0.196375,0.0052947504,0.033722,-0.18634026,1738726530.3716118
-0.375625,-0.107125,0.163,-0.0002135,0.041626,-0.2032775,1738726530.386187
-0.3305,-0.317875,0.134875,-0.0055237496,0.046173,-0.2084655,1738726530.400817
-0.199125,-0.4905,0.075875,-0.0059205,0.047805753,-0.162201,1738726530.416003
0.0755,-0.5,-0.099125,0.0051269997,0.035949748,-0.09091175,1738726530.429889
0.083375,-0.424875,-0.041875,0.037445,-0.01979075,0.03913875,1738726530.4451861
0.01175,-0.173375,0.230625,0.0266875,-0.0318145,0.046463,1738726530.4590101
0.00775,-0.15625,0.2535,-0.026596,-0.01098625,0.0138245,1738726530.475337
0.02425,-0.234875,0.1335,-0.038390998,0.00193775,0.0112915,1738726530.4881039
0.01775,-0.208,0.074375,-0.027679501,0.007782,0.03793325,1738726530.5051
-0.0125,-0.041375,0.03975,-0.016113251,0.00325,0.050644003,1738726530.51702
-0.022125,0.021625,0.048625,-0.0046539996,-0.0025025,0.05622875,1738726530.531523
-0.026875,0.049,0.065875,0.0085755,-0.0139465,0.05137625,1738726530.54588
-0.02975,0.07,0.1215,0.00839225,-0.01805125,0.046569753,1738726530.5604851
-0.028375,0.078625,0.148875,0.00491325,-0.017654499,0.03500375,1738726530.575488
-0.019625,0.072125,0.168375,0.00364675,-0.013641249,0.0283355,1738726530.589477
-0.013125,0.057,0.15725,-0.0015105,-0.0051880004,0.0168915,1738726530.605372
0.0005,0.02375,0.135625,-0.0043182503,-0.00308225,0.013137749,1738726530.618376
0.00575,0.008375,0.13,-0.0060272496,-0.00184625,0.010757499,1738726530.635347
0.0095,-0.00675,0.12525,-0.005249,-0.00013725001,0.0102235,1738726530.6472871
0.013875,-0.028125,0.119125,-0.00343325,0.000229,0.011886501,1738726530.6617138
0.01425,-0.0275,0.12225,0.00137325,1.5250001e-05,0.01634225,1738726530.676078
0.012625,-0.018375,0.129125,0.0031127501,0.0005035,0.017685,1738726530.6903749
0.011625,-0.010125,0.1255,0.00119025,0.001709,0.0177155,1738726530.705446
0.0105,-0.000875,0.122875,-0.00099175,0.0017852499,0.01605225,1738726530.719199
0.010875,-0.002625,0.12,-0.0031585,0.0019685,0.014053251,1738726530.735018
0.010875,-0.005375,0.118125,-0.006546,0.00175475,0.01150525,1738726530.7482188
0.011375,-0.011625,0.119625,-0.0072632497,0.001648,0.01098625,1738726530.765701
0.012625,-0.0165,0.1155,-0.0072785,0.0019685,0.01171875,1738726530.777015
0.0165,-0.024625,0.1025,-0.00590525,0.00160225,0.01330575,1738726530.791381
0.019625,-0.03375,0.08725,-0.00074775,-0.001007,0.01820375,1738726530.8059251
0.0275,-0.083375,0.036,0.00112925,-0.0048065,0.0225525,1738726530.820487
0.028,-0.108625,0.027,0.00378425,-0.01835625,0.040527247,1738726530.8355
0.00525,-0.056,0.056125,0.0049895,-0.024231002,0.052185003,1738726530.849379
-0.013125,-0.0015,0.069375,0.0049285004,-0.0281525,0.060974,1738726530.866179
-0.034625,0.066125,0.090875,0.0017395001,-0.033325247,0.066619754,1738726530.8783848
-0.0785,0.237625,0.141125,0.001648,-0.03262325,0.06204225,1738726530.894978
-0.100625,0.32675,0.1715,0.025528,-0.0198365,0.03541575,1738726530.907219
-0.149125,0.460125,0.16175,0.0387115,-0.00738525,0.01019275,1738726530.9216099
-0.1835,0.48125,0.143875,0.025772,0.0072937496,-0.067749,1738726530.9361029
-0.271625,0.351125,0.19475,0.0106355,0.009674,-0.1118775,1738726530.9505432
-0.318,0.222375,0.23275,9.15e-05,0.014618,-0.15019225,1738726530.966356
-0.355625,0.0615,0.262,-0.0011445,0.03648375,-0.19560249,1738726530.979711
-0.3485,-0.30225,0.24825,0.004303,0.05093375,-0.19697575,1738726530.995116
-0.275375,-0.43425,0.1855,0.02301025,0.07415775,-0.1541595,1738726531.008817
-0.0025,-0.5,-0.10625,0.024688749,0.0746765,-0.11470025,1738726531.025315
0.081625,-0.49925,-0.2045,0.024414,0.01737975,-0.00785825,1738726531.037929
0.046375,-0.3155,0.091,0.021881001,-0.01893625,0.026184,1738726531.0554082
0.010875,-0.197375,0.22,-0.016448999,-0.0222015,0.03161625,1738726531.067112
0.010125,-0.147625,0.141625,-0.034027,-0.00717175,0.0227355,1738726531.081596
0.01725,-0.179,0.073375,-0.040207002,0.00105275,0.0205535,1738726531.0960052
0.011625,-0.185875,0.0315,-0.02876275,-0.004593,0.04293825,1738726531.110623
-0.031625,-0.0845,0.051125,-0.01811225,-0.012405501,0.0589905,1738726531.125599
-0.053125,0.000375,0.09575,-0.004303,-0.02168275,0.0746765,1738726531.1397061
-0.060375,0.107,0.157875,-0.00245675,-0.02073675,0.07041925,1738726531.155545
-0.051125,0.109375,0.165,-0.0051574996,-0.013092,0.05125425,1738726531.168809
-0.030375,0.0545,0.141625,-0.0088805,-0.00930775,0.04299925,1738726531.185667
-0.02325,0.021125,0.131125,-0.012207,-0.00637825,0.036620997,1738726531.197988
-0.0155,-0.033375,0.11825,-0.009811499,-0.00621025,0.038452253,1738726531.21634
-0.016875,-0.032875,0.122625,-0.0050202496,-0.0066374997,0.04296875,1738726531.2271621
-0.019125,-0.01525,0.1385,0.008788999,-0.0063325,0.0512085,1738726531.2417028
-0.018625,0.0285,0.16075,0.014618,-0.00364675,0.05113225,1738726531.256167
-0.015375,0.036125,0.157,0.016235251,0.00343325,0.04185475,1738726531.270561
-0.009375,0.023625,0.13175,0.012252751,0.005844,0.03598025,1738726531.2855291
-0.008625,0.015625,0.112875,-0.00074775,0.0063325,0.027832001,1738726531.299426
-0.00675,0.00675,0.086,-0.0080567505,0.00390625,0.02592475,1738726531.316176
-0.005,0.006,0.091625,-0.01266475,0.0005645,0.025055,1738726531.328187
-0.003375,0.00525,0.1025,-0.011260999,-0.00238025,0.025085501,1738726531.3449569
